Annual_Rainfall,Seasonal_Rainfall,Cloud_Visibility,Humidity,Temperature,Wind_Speed,Flood_Occurred
1464.1,726.9,4.71,54.8,26.8,9.4,0
3248.2,1442.7,5.13,66.5,24.7,20.3,1
3500.4,1319.2,4.47,66.0,27.1,14.7,1
2127.6,1292.7,5.35,70.6,30.1,9.7,0
1332.7,954.2,4.13,62.3,32.1,16.7,0
3667.1,2574.1,2.64,83.1,23.3,26.7,1
3316.1,2106.4,3.62,78.5,24.8,18.0,1
2675.3,1676.4,3.83,61.0,22.8,17.9,1
1631.3,1229.5,5.64,64.0,29.8,11.6,0
2165.7,1277.4,5.9,54.0,26.9,8.7,0
2087.7,1310.1,3.88,58.4,34.0,12.5,0
2431.6,1243.8,6.39,41.0,30.4,15.6,0
3215.7,1243.0,5.26,61.9,28.6,6.3,1
2815.6,1317.5,4.8,56.8,27.1,13.0,1
1445.8,793.6,4.22,59.1,25.7,13.1,0
3163.5,1763.0,4.31,70.0,23.9,25.2,1
2419.2,1889.8,5.34,76.4,25.8,16.9,1
2680.9,1500.7,4.84,57.1,26.5,9.1,1
3226.6,2231.1,4.29,81.3,23.9,19.5,1
1421.9,707.8,4.53,63.8,31.5,8.6,0
2174.9,1114.9,5.19,62.1,31.0,17.7,1
1828.0,713.9,6.29,56.0,29.0,10.1,0
1102.5,508.2,6.27,49.0,36.6,0.0,0
2442.7,1498.0,4.68,60.4,23.3,38.7,1
3958.1,2180.5,3.82,78.8,27.2,21.3,1
911.9,604.8,8.33,40.5,30.0,12.0,0
2177.4,1244.9,5.54,57.1,27.5,5.9,0
2648.4,1344.6,5.28,50.5,26.8,6.9,1
2286.2,1846.7,4.26,64.8,27.8,18.0,1
2120.8,1142.5,7.04,61.8,28.7,16.5,0
1290.5,889.9,5.61,57.0,28.8,17.3,0
2363.0,1185.9,4.72,58.9,25.4,16.2,1
1670.3,1060.9,4.44,57.7,24.7,6.9,0
667.1,441.2,5.79,35.6,30.1,0.0,0
3036.2,1745.9,4.73,65.2,26.8,17.4,1
2870.9,767.8,6.73,48.0,29.7,9.2,0
2236.2,1234.8,5.1,55.4,28.9,7.5,0
2360.4,1646.7,4.18,69.5,26.7,22.4,1
2952.0,1810.5,3.6,63.3,27.2,8.9,1
2357.0,1422.5,5.18,58.7,26.2,19.8,1
2832.8,972.6,6.84,42.8,34.3,5.1,0
1991.8,923.3,5.35,52.7,27.5,14.1,0
3118.4,1869.0,5.89,62.8,26.6,24.3,1
2424.6,1452.9,4.07,63.3,26.5,14.3,1
2335.8,1625.2,5.11,59.8,26.1,27.4,0
1311.0,698.2,6.67,51.6,30.5,23.5,0
2400.9,1437.4,4.8,61.7,28.4,17.6,1
1617.6,892.9,4.85,64.1,28.6,16.4,0
1753.2,756.6,4.58,54.9,29.4,18.7,0
1629.2,455.1,8.3,36.1,28.8,13.9,0
1453.6,874.7,6.13,46.2,31.2,15.6,0
3687.3,2105.0,4.09,73.4,33.4,16.9,1
3131.9,1490.2,5.64,57.8,26.0,6.4,1
3544.3,1260.7,5.84,42.0,30.3,6.9,1
1344.0,840.7,5.07,61.3,30.2,27.1,0
2249.9,1165.6,6.02,62.6,31.3,16.6,0
1294.5,798.5,4.75,55.7,32.3,11.1,0
1713.0,1325.3,6.94,57.2,29.6,23.2,0
1557.3,456.3,5.66,49.7,30.8,6.1,0
3067.7,1429.7,4.16,58.2,27.4,19.7,1
1922.6,1009.1,5.53,57.1,27.4,14.2,0
2947.9,2136.0,5.78,68.0,26.8,23.0,1
2622.9,927.5,3.48,63.7,26.0,11.3,0
3812.5,2982.6,2.76,77.4,23.4,19.3,1
1164.4,659.4,5.96,57.8,33.8,6.8,0
3081.5,1659.3,4.44,66.3,28.5,12.8,1
3002.5,1580.0,5.07,61.9,31.1,17.0,1
1518.6,755.7,5.29,52.9,34.7,3.0,0
2905.0,1963.1,3.13,75.2,27.0,11.7,1
2435.3,1027.2,4.79,64.3,30.3,14.7,0
2040.8,1207.0,4.15,60.8,28.3,14.1,0
1623.2,818.0,6.17,47.5,27.7,13.8,0
1696.6,778.0,5.57,52.6,27.4,12.2,0
3634.9,3127.1,0.84,100.0,27.4,41.0,1
2200.5,1320.9,4.68,68.8,29.6,16.3,0
2747.5,1713.3,2.5,72.4,33.6,15.5,1
1646.4,1130.3,4.79,62.5,32.3,15.1,0
1654.1,627.6,7.71,54.1,28.4,17.7,0
2957.4,2248.4,2.09,82.3,29.4,20.6,1
1255.3,312.5,7.9,42.2,30.4,13.9,0
1909.4,874.0,6.35,45.6,33.7,15.4,0
2223.8,1100.6,4.85,57.7,28.0,12.5,0
2278.0,1411.9,4.13,57.3,25.6,16.7,1
2074.6,1195.5,5.76,52.5,26.9,24.4,0
2477.1,1312.8,6.47,56.3,26.8,17.0,0
2685.0,1472.9,3.38,78.1,26.1,10.5,1
2714.2,1174.3,5.12,59.3,27.6,12.8,0
1509.9,559.2,6.92,51.0,33.3,0.0,0
2001.1,1275.1,5.85,52.7,34.5,16.1,0
3036.3,1922.7,3.5,59.2,23.6,26.9,1
2826.3,2091.8,4.13,68.0,31.0,11.9,1
1239.0,564.0,6.86,57.5,29.3,12.1,0
2446.0,1548.7,4.44,66.3,29.5,22.8,1
815.2,420.6,4.05,50.2,26.1,17.0,0
2232.9,1547.0,4.61,68.7,30.0,24.5,1
3528.4,2373.4,3.32,73.7,20.6,10.4,1
1536.5,884.0,3.68,62.2,30.9,16.1,0
1616.0,822.9,4.75,49.1,30.9,3.7,0
2734.8,1819.5,4.35,77.0,28.4,12.4,1
1120.0,703.0,5.25,53.7,28.2,16.9,0
1757.1,822.1,5.85,42.2,31.8,13.6,0
2617.5,1022.6,5.78,51.6,30.8,18.2,0
1756.0,905.0,5.92,43.5,29.3,7.6,0
2034.8,1489.2,4.3,70.4,30.6,25.4,1
2720.9,1870.9,3.92,69.3,27.4,22.8,1
2495.1,1039.3,5.44,43.0,31.2,19.3,0
2386.8,978.3,5.0,57.6,29.4,7.1,0
1962.6,1379.6,5.47,58.5,29.5,22.9,0
2459.0,1017.4,6.16,47.1,31.4,11.9,0
2113.4,1291.5,4.27,70.4,27.9,11.7,1
2520.5,1199.9,6.7,59.5,25.6,18.6,1
1852.1,1378.1,5.6,59.9,29.7,19.4,0
2072.2,948.1,6.46,52.5,33.4,8.3,0
1507.0,1035.6,5.97,47.2,30.5,26.3,0
2175.5,1244.8,5.84,51.7,30.1,26.0,1
1632.3,947.2,4.73,62.6,29.7,17.0,0
1420.2,445.3,7.28,44.2,33.2,13.1,0
2381.1,680.2,5.97,50.8,29.9,13.9,0
2348.9,1229.7,6.18,47.1,27.8,5.7,0
2748.0,1592.8,5.22,57.1,31.7,17.8,1
1898.2,787.7,5.61,56.0,28.6,13.1,0
2485.6,1042.4,7.65,58.6,32.3,10.5,0
2585.6,1596.3,3.26,75.6,31.7,15.3,1
2511.3,1550.9,3.5,72.4,30.2,2.6,1
1622.0,865.3,6.41,52.2,26.3,6.4,0
2304.6,1483.3,4.05,66.1,28.7,22.0,1
2454.9,1004.3,5.42,53.9,29.1,24.1,0
2205.0,1118.6,3.6,69.9,28.0,8.7,0
739.5,552.9,6.19,55.6,31.2,12.3,0
2312.3,1290.7,5.37,61.3,31.4,22.0,1
3748.8,2118.6,3.32,74.5,25.8,17.0,1
1948.0,1610.4,4.47,74.0,27.8,21.3,1
1690.3,645.8,4.39,53.6,29.8,11.5,0
2461.3,1589.0,3.32,74.3,31.9,24.2,1
2418.7,1813.2,4.95,55.3,27.1,10.7,1
3034.9,1550.9,3.48,67.1,24.8,10.2,1
1319.5,861.8,4.58,50.5,25.3,14.6,0
2712.0,1172.0,4.26,69.0,30.4,15.3,1
2613.3,1222.0,5.06,68.5,26.9,14.6,0
2100.5,1252.3,6.12,59.9,31.1,18.6,0
2437.1,1573.9,3.49,73.9,24.4,11.4,1
2920.6,1999.2,3.7,82.1,25.8,11.2,1
2810.6,2075.2,4.21,73.1,23.3,16.9,1
1399.9,758.6,5.87,66.8,31.6,10.0,0
2774.1,1923.1,3.72,70.0,29.6,17.3,1
2154.7,1096.6,4.02,55.9,30.5,21.9,0
2251.0,1481.7,4.42,68.5,25.4,21.1,1
2251.2,1294.2,4.37,58.2,26.8,18.6,0
2094.8,1264.2,4.47,60.4,29.8,16.6,1
3034.2,1823.0,3.32,77.1,22.8,15.8,1
2141.4,765.4,5.64,52.1,29.5,7.3,0
1416.3,587.9,7.04,39.1,35.2,4.2,0
1924.5,1082.2,5.8,59.2,29.0,10.0,0
2325.1,808.0,5.85,48.5,25.7,12.4,0
3060.5,1988.5,3.83,76.4,25.6,12.4,1
2622.2,1716.4,4.05,71.1,26.2,18.8,1
1604.6,945.5,5.75,63.7,36.3,12.2,0
3939.6,1636.8,3.93,71.2,33.3,15.0,1
2385.3,1707.0,3.83,73.4,30.3,24.7,1
3092.8,2457.1,3.07,74.6,25.4,7.3,1
2093.8,1188.5,4.75,63.5,32.9,12.5,1
2573.4,1573.0,3.12,76.5,25.0,2.9,1
2787.6,1600.7,4.11,61.0,31.6,18.6,1
3052.7,1873.3,3.93,80.2,30.5,23.3,1
2940.2,1574.9,3.93,61.5,27.9,8.9,1
2810.5,1534.1,4.74,59.0,31.9,9.4,1
1979.4,1303.8,5.71,62.3,27.7,5.3,0
1799.8,1496.5,4.12,67.8,24.8,16.9,0
2432.8,929.3,5.93,60.1,32.8,11.3,0
2853.2,1533.7,4.57,58.3,28.2,15.1,1
2044.1,834.7,4.78,55.7,31.9,10.6,0
2945.6,2182.8,2.56,70.2,32.5,14.6,1
3216.8,1542.4,6.3,55.3,26.3,23.6,1
1558.6,587.3,5.7,43.7,30.2,13.0,0
1614.2,1011.4,6.42,51.4,34.4,6.7,0
2101.7,1595.9,3.51,68.2,30.4,12.9,1
2415.3,1520.8,5.23,70.8,26.4,11.5,1
1832.8,1053.1,7.82,47.7,26.7,22.5,0
3146.5,1885.1,2.55,71.7,26.1,23.0,1
2496.8,1797.2,3.82,61.2,25.7,17.5,1
2227.6,991.5,5.9,59.4,30.4,23.9,0
1194.9,641.1,6.8,46.3,30.8,20.4,0
1278.9,633.9,7.2,43.7,31.4,10.2,0
2396.7,982.3,4.76,60.2,27.2,11.1,0
707.2,361.1,8.43,42.2,31.0,7.9,0
2908.8,1986.5,4.11,69.3,21.3,13.6,1
2089.3,1291.2,5.0,47.0,29.5,25.8,0
4470.2,2804.2,1.91,89.7,29.1,18.0,1
3815.5,2165.6,2.27,79.0,22.8,25.6,1
2073.0,1270.3,6.35,60.0,30.5,19.4,0
2125.6,964.9,5.7,46.0,28.0,11.7,0
2896.9,1485.7,4.6,70.6,31.0,27.4,1
3392.2,1943.9,3.85,66.5,28.0,9.8,1
1053.4,614.4,5.87,46.9,31.8,11.0,0
949.5,558.7,3.77,62.7,30.9,8.3,0
1764.6,941.2,6.4,50.6,33.8,19.1,0
2607.9,1316.2,5.73,65.1,30.0,17.6,0
2547.8,2293.0,2.4,79.4,24.6,10.7,1
2948.8,1942.7,2.55,72.9,27.9,26.5,1
1360.2,815.6,6.36,54.5,29.0,15.6,0
578.7,302.1,5.22,47.0,31.8,3.5,0
2800.6,1388.7,5.74,63.5,27.6,13.8,1
1620.3,865.7,5.05,53.3,28.0,5.1,0
787.1,460.5,4.91,56.3,31.5,9.6,0
2301.5,746.5,6.7,43.9,30.5,13.2,0
2755.2,996.5,4.27,61.8,32.9,11.7,1
2114.6,1001.4,4.62,60.7,28.5,11.0,0
1879.5,1080.4,5.38,61.2,23.6,4.5,0
2088.4,1088.7,2.97,63.8,28.4,16.2,0
1940.6,1411.5,6.19,61.6,23.9,4.5,0
1256.4,467.5,7.24,36.1,32.2,10.9,0
1699.7,781.6,4.89,51.8,25.2,1.7,0
2564.9,1878.6,3.66,63.6,24.7,19.0,1
2425.2,1372.0,6.01,57.2,27.8,15.8,0
2317.6,1520.8,5.66,56.4,33.2,19.1,0
1503.4,1196.9,6.51,55.9,26.0,20.0,0
2072.9,967.5,5.29,51.6,29.8,19.8,0
676.1,363.8,7.83,31.5,32.9,0.4,0
2324.9,1202.7,5.24,63.1,33.7,14.5,0
3200.2,1009.5,5.14,69.2,32.0,25.8,1
1168.1,598.9,6.85,53.0,33.9,12.1,0
1789.9,1173.7,4.75,57.2,31.9,9.7,0
2430.4,1494.4,4.63,63.2,25.0,16.1,1
3077.0,1920.9,3.68,67.7,28.7,16.7,1
1886.2,952.4,5.53,55.5,32.4,6.4,0
1715.4,808.4,6.42,52.5,27.3,17.8,0
821.8,577.1,5.27,44.0,28.9,14.8,0
2272.4,1114.2,5.52,67.6,27.0,6.4,0
3629.5,2124.3,3.36,64.5,29.5,19.6,1
2394.2,1363.7,4.37,65.7,28.7,12.4,1
2184.4,1584.6,5.59,64.3,27.4,7.4,0
2425.5,1616.7,3.96,76.8,24.5,8.7,1
2192.2,865.0,5.88,55.6,29.8,5.3,0
1630.9,664.6,5.3,48.3,28.8,11.4,0
2776.3,1719.8,3.59,65.5,28.8,15.1,1
2358.0,1278.7,5.8,60.3,25.6,9.6,0
2212.3,1095.9,5.38,50.4,30.0,11.9,0
1517.2,1019.4,5.42,51.4,28.4,18.3,0
3112.5,1781.9,5.74,57.3,24.2,20.3,1
2665.3,1482.7,4.27,57.8,24.6,22.5,1
1813.0,1166.8,5.43,58.9,25.8,13.3,0
2901.3,1465.1,4.66,64.8,28.0,26.0,1
1851.7,1367.0,5.74,49.6,29.2,17.9,0
1652.6,752.6,5.58,51.0,31.1,9.4,0
1668.2,1049.0,4.75,59.9,30.5,14.6,0
960.3,693.4,5.25,49.9,28.1,4.5,0
2530.1,973.4,6.23,51.5,33.0,11.7,0
918.2,467.2,6.06,44.9,29.6,13.2,0
1340.1,920.7,6.66,51.2,31.2,16.9,0
747.1,514.6,6.43,44.3,30.3,8.5,0
2139.8,1132.8,4.39,58.8,30.5,30.9,0
2094.8,967.5,4.42,69.0,29.1,12.5,0
1971.3,1310.4,4.99,56.1,30.2,5.4,1
1470.2,1017.4,6.44,54.1,29.7,21.1,0
1379.4,565.9,5.98,48.6,33.1,14.9,0
2525.1,1024.0,5.56,52.0,27.2,15.2,0
1814.6,1047.1,6.12,63.0,24.3,11.2,0
2421.5,1514.7,6.07,49.6,25.6,19.0,0
1580.3,812.5,7.4,49.6,33.3,22.4,0
2326.7,1469.4,5.41,68.0,28.2,17.6,1
3112.3,1446.5,4.2,61.0,29.0,7.4,1
2610.3,773.3,7.04,47.2,27.1,0.0,0
1911.3,954.0,6.64,57.6,30.0,15.8,0
2380.0,1327.1,5.83,66.3,25.9,9.7,0
2031.5,1050.1,6.15,57.8,27.0,13.4,0
2205.5,906.4,6.8,49.4,28.7,8.3,0
1972.1,655.0,5.67,53.0,31.8,6.5,0
2085.0,1018.1,5.0,53.6,31.3,9.2,0
2348.5,1544.6,4.02,68.7,30.2,12.8,0
1504.6,1054.4,3.48,65.5,24.8,18.7,0
1488.9,1031.1,7.65,40.6,29.6,17.3,0
1228.0,555.2,6.0,49.4,30.1,3.9,0
1079.8,444.4,8.22,36.6,26.4,4.1,0
1347.9,821.7,3.82,67.6,30.2,15.0,0
2311.6,1447.6,5.84,59.9,27.9,22.6,1
1575.0,941.9,4.92,59.3,31.4,19.6,0
2559.5,789.1,4.87,52.2,30.4,6.5,0
2224.3,992.0,7.18,50.8,28.1,19.6,0
822.0,449.2,7.72,41.5,33.8,0.0,0
2658.5,1617.6,4.0,74.9,21.6,16.0,1
2767.6,1777.0,3.86,73.7,27.7,21.1,1
1504.3,853.4,5.31,65.1,24.8,0.4,0
2494.1,1470.8,4.87,63.4,25.9,29.0,1
1600.5,896.5,4.95,55.8,31.5,21.1,0
2268.4,1434.2,4.59,60.9,24.9,20.1,1
1314.9,772.5,7.6,50.4,26.0,6.6,0
944.8,527.1,8.89,42.0,37.9,10.6,0
1932.0,1000.4,6.74,56.2,25.6,18.5,0
2113.4,1183.0,5.94,53.9,34.2,8.0,0
1921.6,1168.6,4.79,61.0,28.8,13.6,0
1371.2,798.2,5.16,53.6,28.6,18.0,0
1920.1,1143.8,4.58,59.7,31.1,5.6,0
2388.5,1698.5,3.21,76.7,32.1,19.7,1
2168.6,1261.7,6.83,59.6,25.7,4.7,1
2327.8,1099.0,6.49,61.8,28.0,8.6,0
1730.9,1135.5,5.04,70.2,31.9,11.5,0
3020.2,1166.0,3.93,66.2,30.2,17.7,1
1376.7,578.5,6.46,56.0,34.0,7.1,0
2541.3,1500.1,4.63,61.7,30.1,17.3,0
3027.3,1852.6,2.28,70.5,33.2,14.5,1
2536.6,1016.2,6.28,48.1,30.2,10.6,0
2058.2,1037.5,4.58,59.3,30.3,21.4,0
1830.2,873.5,4.98,55.4,31.0,6.1,0
2925.3,1438.1,4.59,62.7,28.3,20.8,1
1203.9,798.5,5.04,58.7,32.7,12.6,0
1520.9,965.4,6.07,47.9,30.5,10.1,0
1921.7,1052.5,4.69,66.3,32.0,6.7,0
3066.4,1485.6,2.84,68.8,31.4,9.6,1
2465.8,956.8,6.85,54.6,31.1,9.0,0
1522.4,1096.7,4.64,56.3,31.0,13.4,0
1982.8,1231.4,4.18,62.2,26.2,18.7,1
1770.0,823.4,4.92,62.1,28.5,10.9,0
1703.1,1083.8,5.26,57.6,32.1,12.8,0
2885.2,1562.6,5.69,65.4,32.7,16.4,1
1239.8,639.2,6.34,50.2,24.7,14.5,0
3326.1,2003.1,3.56,82.2,25.7,23.3,1
2779.8,1281.5,5.43,57.9,29.1,7.0,1
2963.6,1507.7,4.88,63.5,25.9,14.9,1
1875.9,1059.1,5.06,65.4,27.1,21.4,0
2095.0,1026.7,3.88,57.0,31.1,6.0,0
1196.8,754.3,5.26,58.7,35.0,12.8,0
1832.7,1419.1,6.14,56.8,22.7,15.1,0
2545.6,1169.6,8.49,57.1,28.8,11.3,0
3107.2,1088.1,3.79,66.0,30.9,23.8,1
1425.0,441.4,7.08,42.9,33.3,10.7,0
1944.1,1034.2,5.08,55.3,30.6,23.0,0
2094.1,985.1,7.08,57.0,35.0,13.7,0
1222.9,703.1,5.36,45.1,30.5,14.8,0
2613.9,1479.3,5.4,60.8,32.6,13.0,1
1693.2,605.5,5.01,50.2,28.7,8.1,0
2063.2,685.4,5.78,51.1,30.6,14.4,0
1883.6,1102.9,4.79,65.0,25.8,16.9,0
1647.5,932.9,5.85,63.9,32.6,16.9,0
2195.1,1095.1,4.87,52.1,29.1,16.5,0
2049.1,719.5,6.48,52.0,31.4,4.1,0
1939.7,1176.6,4.97,62.5,28.4,9.9,0
1690.1,1187.5,4.8,67.8,31.0,19.9,0
2423.7,1413.9,5.3,66.5,30.0,4.3,1
3357.5,1505.2,3.54,65.4,25.6,18.4,1
2297.9,1276.1,5.44,64.1,26.3,14.6,0
2897.3,1118.5,4.59,61.6,29.4,19.5,1
1226.8,830.5,7.08,47.5,32.1,15.2,0
2310.4,1293.4,5.22,61.5,34.6,11.4,0
1431.8,483.7,5.61,56.4,31.8,6.5,0
1166.2,599.3,5.81,48.2,33.7,8.3,0
1682.4,1018.9,6.1,56.8,24.8,17.3,0
3034.3,1547.6,5.72,62.9,34.5,3.0,1
2865.0,1480.9,5.27,49.4,30.4,17.4,1
2370.1,955.3,4.69,55.1,29.7,8.2,0
1127.1,696.5,6.46,52.8,29.9,13.1,0
2062.6,973.9,4.63,52.2,26.5,15.6,0
2411.2,702.2,5.47,44.1,27.9,2.0,0
2322.9,1174.1,4.76,53.2,35.0,13.3,0
909.3,607.2,5.53,54.1,27.6,12.4,0
1576.8,794.0,3.98,64.3,27.2,13.1,0
2155.1,1634.8,2.34,74.0,26.2,16.6,1
2575.4,1549.0,4.27,56.3,24.9,9.5,1
662.7,391.4,6.7,51.3,31.2,3.8,0
2086.5,1115.4,4.6,53.5,32.7,6.1,0
2300.1,1246.2,5.09,56.1,27.3,18.4,0
2794.7,1448.8,6.53,60.0,24.6,15.6,1
2685.0,1379.4,4.56,65.9,29.7,15.6,1
2607.8,1600.4,4.4,70.9,28.2,6.9,1
1640.0,717.8,5.28,50.7,33.4,11.9,0
864.4,363.8,8.36,45.2,29.8,13.9,0
1924.9,799.2,5.24,55.3,29.4,1.5,0
2901.1,2307.8,2.92,79.7,26.3,18.0,1
3175.4,1948.6,4.5,77.7,27.8,9.7,1
2697.4,1582.1,4.95,57.2,27.2,14.5,1
2500.5,1058.0,5.46,56.7,27.9,8.6,0
2465.7,1540.6,4.85,57.8,22.9,19.1,1
1810.7,970.6,5.38,54.9,28.1,14.6,0
2109.0,1214.1,5.56,57.7,31.4,22.7,0
3368.3,1457.8,5.23,62.6,31.2,16.0,1
1540.2,876.7,5.56,49.0,28.6,15.0,0
3330.3,1662.3,4.43,57.2,32.1,14.2,1
1974.6,904.6,6.08,41.6,29.8,6.6,0
3127.8,1995.8,2.8,70.6,23.4,24.4,1
1215.2,444.1,5.37,44.4,26.0,18.0,0
2610.1,1612.5,5.03,61.3,32.0,21.4,1
1684.3,1064.7,5.62,64.7,28.4,14.9,0
1209.3,537.5,7.36,43.3,27.1,5.2,0
2353.0,1062.5,2.92,65.2,22.8,20.9,1
2906.6,1520.9,3.78,73.6,27.3,20.2,1
1608.5,939.1,5.57,43.1,31.1,25.5,0
1150.7,611.8,6.25,50.2,28.5,4.6,0
2135.7,1285.8,4.88,57.8,25.9,20.5,0
2138.8,1628.8,6.17,48.1,26.6,20.6,1
2583.8,1263.7,5.68,51.2,32.8,13.2,1
2864.7,986.0,3.71,60.1,25.6,21.8,1
2158.4,1401.0,3.24,74.1,26.9,18.4,1
3498.9,2631.1,2.43,86.8,29.6,17.4,1
2357.0,1407.4,4.78,64.1,30.3,15.3,1
1957.5,821.1,4.71,52.8,30.7,7.0,0
1071.9,573.6,4.31,59.1,28.7,8.5,0
2016.1,838.3,4.94,66.1,30.2,17.0,0
1964.5,1232.0,4.26,55.8,27.6,21.0,0
2872.2,1114.0,4.84,45.5,26.9,15.7,0
2523.7,1297.2,5.56,47.8,25.8,10.9,0
1374.4,590.3,5.27,57.2,33.0,13.7,0
2320.6,1311.6,4.32,60.3,28.8,19.8,1
2670.1,1351.2,4.3,62.3,29.9,3.9,1
3269.6,1867.6,4.84,58.6,28.2,19.4,1
2821.3,1559.3,4.33,60.0,29.8,15.8,1
2732.6,1179.4,5.41,56.8,28.5,20.5,1
2242.1,1401.8,4.47,63.3,27.4,18.3,1
2471.8,1345.0,5.25,58.7,26.5,18.6,1
3074.7,1326.3,6.12,54.6,24.7,12.7,0
1267.1,1037.6,6.47,51.6,26.3,13.9,0
1955.4,1187.3,5.74,65.9,28.2,20.4,0
1659.2,882.0,6.29,55.3,25.2,12.7,0
2465.4,1774.7,4.17,71.6,23.8,19.2,1
3061.2,2360.2,3.29,71.7,29.7,12.3,1
1782.1,949.1,6.54,37.2,30.5,13.0,0
526.8,311.7,6.2,41.8,29.9,0.0,0
1911.4,824.7,6.19,47.8,36.9,9.6,0
2839.4,1511.5,5.08,65.8,23.6,17.0,1
2576.3,1355.4,2.97,81.0,31.8,20.3,1
2499.7,1430.3,4.49,66.6,28.4,10.2,1
2004.0,1182.2,3.53,75.0,31.7,17.0,0
1304.7,805.2,5.78,56.1,30.5,21.4,0
2560.7,1481.4,4.55,59.5,23.0,12.6,1
1616.0,654.0,5.37,52.4,30.8,2.5,0
3728.9,1630.9,3.18,76.3,29.3,19.1,1
2599.4,1259.2,4.73,70.8,22.5,8.0,1
1793.5,925.7,5.82,51.1,35.7,8.4,0
1772.0,1198.1,4.75,60.3,30.2,20.4,0
2134.9,876.3,6.54,45.2,32.0,24.3,0
2032.3,1030.6,4.8,61.1,26.1,7.9,1
2981.8,1981.0,4.14,80.4,29.5,14.9,1
2330.5,1197.9,4.4,59.1,32.5,12.2,0
1687.9,1021.6,5.62,52.0,30.4,10.6,0
3523.3,1878.8,2.78,71.7,27.7,30.3,1
2234.5,1297.8,4.58,62.9,26.4,12.2,1
2738.2,1430.9,3.43,63.0,28.1,13.9,1
1774.2,1117.9,5.85,58.6,27.9,24.1,0
2454.2,894.8,6.39,53.0,31.7,16.6,0
2417.8,1224.4,5.36,65.2,26.7,20.9,1
877.2,513.7,6.06,52.5,32.5,5.5,0
3610.7,2217.1,3.2,68.9,24.4,17.5,1
3103.5,2262.9,3.2,69.5,26.0,14.7,1
1922.0,966.9,6.91,53.7,31.6,18.3,0
1428.4,1039.2,6.3,60.8,27.5,21.3,0
2443.3,1150.6,5.31,59.0,31.3,11.0,0
2260.7,1603.8,4.38,61.3,30.0,15.0,1
2449.0,1587.2,5.53,66.5,27.6,15.1,0
2334.1,1027.9,5.07,54.2,33.1,4.6,0
2554.4,1499.0,4.51,68.8,28.8,12.5,1
3213.1,1747.5,5.22,69.5,31.3,22.6,1
2597.7,1623.7,3.95,63.6,33.7,12.0,1
1465.2,766.6,6.48,53.4,29.5,12.9,0
3153.8,1618.3,4.36,73.3,30.2,9.4,1
3348.4,2391.8,3.41,74.2,24.6,20.8,1
4406.4,2371.3,2.27,79.7,23.5,18.2,1
1413.6,917.6,5.12,54.0,29.3,5.9,0
2370.0,1239.4,5.18,62.0,25.1,19.8,0
742.5,556.9,5.41,44.8,27.9,16.3,0
2587.2,1212.4,5.23,59.7,31.0,9.1,1
1816.3,865.1,5.72,60.2,28.5,11.6,0
3546.4,2599.3,4.04,75.2,28.2,23.1,1
1657.8,823.3,5.26,45.0,31.0,1.8,0
1017.6,755.2,7.53,44.1,35.8,3.9,0
1870.1,1228.7,6.99,52.3,30.8,22.7,0
817.2,434.3,6.55,50.4,34.4,4.1,0
2725.8,906.1,5.45,45.8,31.1,20.7,0
754.4,413.2,6.37,44.7,32.0,2.3,0
2219.9,1248.0,4.82,63.3,32.6,19.1,0
745.5,514.5,6.38,50.6,32.8,9.1,0
1975.8,1463.3,4.93,60.7,29.3,15.3,0
3350.4,1567.3,4.73,65.8,29.0,28.1,1
2452.5,1584.6,4.43,65.5,30.0,9.5,1
1595.6,1024.1,5.79,54.7,27.6,17.4,0
2178.2,1478.6,4.45,62.0,26.5,19.8,1
2212.6,1349.3,3.74,74.6,33.2,35.8,1
2530.8,802.0,5.06,57.5,35.8,6.1,0
1243.2,660.6,6.59,65.3,27.7,8.0,0
2614.8,1075.5,6.78,53.9,27.5,19.0,0
400.0,210.3,7.33,42.8,34.9,8.0,0
1759.1,1174.4,6.86,50.5,30.9,11.9,0
1858.2,1090.1,6.36,52.3,31.5,20.0,0
2643.3,1818.0,3.51,80.0,30.5,16.8,1
2215.8,1309.6,4.03,57.4,28.3,10.1,1
1216.1,479.4,5.38,59.0,31.9,15.1,0
1510.5,373.8,6.83,38.4,31.9,12.4,0
2339.1,1328.3,4.52,54.6,26.4,13.7,0
2144.7,1124.5,4.27,55.6,30.4,12.3,0
1794.6,776.6,6.32,51.8,33.9,6.9,0
1863.4,644.6,5.99,55.7,29.5,16.0,0
2687.3,1241.1,4.0,62.2,29.6,12.9,1
1837.6,967.8,5.16,52.7,30.4,8.9,0
2138.3,1346.9,5.93,60.4,28.1,8.0,1
3719.0,2129.6,3.07,71.6,29.2,22.5,1
1203.4,894.1,6.23,48.6,27.9,10.1,0
903.7,384.7,6.78,40.7,35.1,0.0,0
2748.5,1802.3,4.16,74.5,29.8,11.1,1
1724.9,958.5,5.68,44.1,27.0,12.1,0
1977.2,1252.3,4.5,69.4,34.2,13.9,1
1653.2,822.7,6.1,50.9,30.6,11.2,0
2018.1,1369.5,5.42,56.9,26.7,13.5,0
3319.0,1943.0,3.7,75.0,30.9,10.2,1
2761.5,1293.7,4.69,69.2,30.5,10.1,1
2803.6,1537.9,5.91,70.9,23.2,23.9,1
1208.6,630.0,7.99,52.9,29.0,17.8,0
1394.2,848.6,4.81,59.9,30.9,16.3,0
400.0,163.4,5.79,32.3,25.1,11.9,0
